Position [um],Voltage [V]
1601.913911,0.000279
1601.948009,0.001840
1601.982106,0.002011
1602.016204,0.001836
1602.050302,0.000881
1602.084399,-0.000857
1602.118497,-0.001130
1602.152595,-0.000780
1602.186692,-0.001692
1602.220790,-0.002809
1602.254888,-0.002393
1602.288985,-0.001512
1602.323083,-0.001702
1602.357181,-0.002078
1602.391278,-0.002146
1602.425376,-0.000862
1602.459474,-0.000636
1602.493571,-0.000701
1602.527669,-0.002158
1602.561767,-0.001297
1602.595864,-0.000863
1602.629962,-0.000053
1602.664060,0.000602
1602.698157,0.000391
1602.732255,0.000651
1602.766353,0.001511
1602.800450,0.001011
1602.834548,0.000925
1602.868646,0.000824
1602.902743,0.001228
1602.936841,-0.000248
1602.970939,0.000546
1603.005036,0.001657
1603.039134,0.002397
1603.073232,0.002431
1603.107329,0.001529
1603.141427,0.000220
1603.175525,-0.000575
1603.209622,-0.000601
1603.243720,-0.000252
1603.277818,0.000044
1603.311915,-0.000237
1603.346013,-0.000632
1603.380111,-0.000266
1603.414208,0.000929
1603.448306,0.001400
1603.482404,0.001512
1603.516501,0.001445
1603.550599,0.000770
1603.584697,0.000478
1603.618794,0.000524
1603.652892,0.000904
1603.686990,0.000241
1603.721087,-0.000441
1603.755185,-0.000279
1603.789283,-0.000656
1603.823380,-0.001419
1603.857478,-0.000895
1603.891576,0.000037
1603.925673,0.001285
1603.959771,0.000960
1603.993869,0.000016
1604.027966,0.000595
1604.062064,0.000257
1604.096162,-0.000095
1604.130259,0.000298
1604.164357,0.000185
1604.198455,0.000033
1604.232552,-0.001322
1604.266650,-0.000939
1604.300748,-0.000004
1604.334845,0.000251
1604.368943,-0.000146
1604.403041,-0.000487
1604.437138,-0.000425
1604.471236,-0.000508
1604.505334,-0.000709
1604.539431,-0.000301
1604.573529,0.000100
1604.607627,-0.000599
1604.641724,0.000327
1604.675822,-0.000005
1604.709920,-0.000526
1604.744017,-0.000465
1604.778115,-0.001979
1604.812213,-0.000050
1604.846310,-0.000844
1604.880408,-0.000772
1604.914506,-0.001601
1604.948603,-0.001311
1604.982701,-0.001886
1605.016799,-0.001391
1605.050896,-0.001170
1605.084994,-0.001720
1605.119092,-0.001758
1605.153189,-0.001826
1605.187287,-0.002022
1605.221385,-0.001977
1605.255482,-0.001683
1605.289580,-0.000614
1605.323678,0.000167
1605.357776,-0.000836
1605.391873,-0.001526
1605.425971,0.000180
1605.460069,-0.000480
1605.494166,-0.000507
1605.528264,0.000762
1605.562362,-0.000333
1605.596459,-0.000052
1605.630557,0.000845
1605.664655,0.000680
1605.698752,0.000857
1605.732850,0.001735
1605.766948,0.002006
1605.801045,0.001948
1605.835143,0.000758
1605.869241,0.000138
1605.903338,-0.000249
1605.937436,-0.000814
1605.971534,-0.000152
1606.005631,0.000060
1606.039729,-0.000616
1606.073827,-0.000750
1606.107924,-0.000877
1606.142022,-0.001374
1606.176120,-0.001566
1606.210217,-0.001036
1606.244315,-0.001209
1606.278413,-0.001107
1606.312510,-0.001408
1606.346608,-0.001118
1606.380706,-0.000866
1606.414803,-0.001088
1606.448901,-0.000897
1606.482999,-0.000570
1606.517096,-0.002542
1606.551194,-0.001820
1606.585292,-0.001060
1606.619389,-0.001268
1606.653487,0.000381
1606.687585,0.000403
1606.721682,0.000549
1606.755780,0.000806
1606.789878,-0.000251
1606.823975,-0.000794
1606.858073,-0.000639
1606.892171,-0.001391
1606.926268,-0.001480
1606.960366,-0.000969
1606.994464,-0.000509
1607.028561,-0.000713
1607.062659,-0.000604
1607.096757,-0.001159
1607.130854,-0.000134
1607.164952,-0.000073
1607.199050,0.001150
1607.233147,0.002270
1607.267245,0.000869
1607.301343,0.000707
1607.335440,0.000839
1607.369538,0.000004
1607.403636,-0.000861
1607.437733,-0.001138
1607.471831,-0.001264
1607.505929,-0.001023
1607.540026,-0.000433
1607.574124,-0.000408
1607.608222,-0.000547
1607.642319,-0.000634
1607.676417,0.000198
1607.710515,0.000993
1607.744612,-0.000247
1607.778710,0.001899
1607.812808,-0.000285
1607.846905,-0.000902
1607.881003,0.000981
1607.915101,-0.000027
1607.949198,-0.000920
1607.983296,-0.000647
1608.017394,-0.001463
1608.051491,-0.001172
1608.085589,-0.001058
1608.119687,-0.000681
1608.153784,0.000196
1608.187882,0.001067
1608.221980,0.000506
1608.256077,0.000092
1608.290175,0.001570
1608.324273,0.001952
1608.358370,0.000833
1608.392468,0.000418
1608.426566,-0.000081
1608.460663,-0.000247
1608.494761,-0.001243
1608.528859,-0.000953
1608.562956,0.000111
1608.597054,0.001007
1608.631152,-0.000619
1608.665249,-0.000125
1608.699347,-0.001070
1608.733445,-0.001128
1608.767542,-0.001271
1608.801640,-0.001549
1608.835738,-0.002827
1608.869835,-0.002571
1608.903933,-0.003051
1608.938031,-0.003228
1608.972128,-0.002991
1609.006226,-0.002274
1609.040324,-0.002148
1609.074421,-0.000906
1609.108519,-0.000451
1609.142617,-0.001715
1609.176714,-0.000060
1609.210812,0.000385
1609.244910,-0.000167
1609.279007,-0.000448
1609.313105,-0.000818
1609.347203,0.000149
1609.381300,0.000563
1609.415398,0.000908
1609.449496,0.001011
1609.483593,0.000949
1609.517691,0.000901
1609.551789,0.002035
1609.585886,0.002067
1609.619984,0.000708
1609.654082,0.000283
1609.688179,0.000263
1609.722277,-0.000243
1609.756375,0.000798
1609.790472,0.000640
1609.824570,0.000399
1609.858668,0.000273
1609.892765,-0.001106
1609.926863,0.000481
1609.960961,-0.000526
1609.995058,-0.000694
1610.029156,0.001368
1610.063254,-0.000038
1610.097351,0.000814
1610.131449,0.000448
1610.165547,-0.000852
1610.199644,0.000398
1610.233742,-0.000647
1610.267840,-0.000048
1610.301937,-0.000720
1610.336035,-0.000539
1610.370133,0.000916
1610.404230,0.001565
1610.438328,0.000090
1610.472426,0.000484
1610.506523,0.000933
1610.540621,-0.000488
1610.574719,0.000012
1610.608816,-0.000215
1610.642914,-0.000288
1610.677012,-0.000101
1610.711109,-0.000096
1610.745207,0.000560
1610.779305,0.000151
1610.813402,0.000946
1610.847500,0.001804
1610.881598,0.001111
1610.915695,0.001224
1610.949793,0.001033
1610.983891,0.001592
1611.017988,0.000719
1611.052086,0.000376
1611.086184,0.000428
1611.120281,-0.000013
1611.154379,0.000060
1611.188477,0.000005
1611.222575,0.000456
1611.256672,0.000931
1611.290770,0.000519
1611.324868,0.001068
1611.358965,-0.000352
1611.393063,-0.000454
1611.427161,-0.001555
1611.461258,-0.001331
1611.495356,-0.002477
1611.529454,-0.002937
1611.563551,-0.000573
1611.597649,-0.000547
1611.631747,-0.000002
1611.665844,-0.000725
1611.699942,-0.001008
1611.734040,-0.000485
1611.768137,-0.001581
1611.802235,-0.001853
1611.836333,-0.002076
1611.870430,-0.002035
1611.904528,-0.002035
1611.938626,-0.002753
1611.972723,-0.003840
1612.006821,-0.002216
1612.040919,-0.001721
1612.075016,-0.001144
1612.109114,-0.000305
1612.143212,0.000243
1612.177309,0.000402
1612.211407,0.000545
1612.245505,-0.000837
1612.279602,0.000126
1612.313700,-0.000134
1612.347798,-0.000425
1612.381895,-0.000808
1612.415993,-0.000622
1612.450091,-0.001282
1612.484188,-0.001209
1612.518286,-0.000057
1612.552384,0.000066
1612.586481,0.000907
1612.620579,0.002175
1612.654677,0.001065
1612.688774,0.000165
1612.722872,0.000793
1612.756970,0.000062
1612.791067,-0.001018
1612.825165,-0.001056
1612.859263,-0.001414
1612.893360,-0.002265
1612.927458,-0.000841
1612.961556,-0.001813
1612.995653,-0.002574
1613.029751,-0.000939
1613.063849,-0.000917
1613.097946,0.000378
1613.132044,0.000620
1613.166142,0.000788
1613.200239,0.000516
1613.234337,-0.000336
1613.268435,-0.000686
1613.302532,0.000048
1613.336630,0.000589
1613.370728,-0.000054
1613.404825,-0.000798
1613.438923,-0.000956
1613.473021,-0.000556
1613.507118,0.000246
1613.541216,-0.000099
1613.575314,-0.000749
1613.609411,-0.001466
1613.643509,-0.001006
1613.677607,-0.000262
1613.711704,0.000255
1613.745802,0.000098
1613.779900,-0.000033
1613.813997,-0.000105
1613.848095,-0.000480
1613.882193,-0.000144
1613.916290,0.000754
1613.950388,0.000036
1613.984486,-0.000008
1614.018583,-0.000105
1614.052681,0.001471
1614.086779,0.000942
1614.120876,0.000108
1614.154974,-0.000682
1614.189072,-0.000109
1614.223169,-0.000047
1614.257267,0.000228
1614.291365,-0.000107
1614.325462,-0.000418
1614.359560,-0.000694
1614.393658,-0.001088
1614.427755,0.000406
1614.461853,-0.000210
1614.495951,-0.000834
1614.530048,0.000551
1614.564146,0.001359
1614.598244,0.000057
1614.632341,0.001111
1614.666439,0.000625
1614.700537,0.000282
1614.734634,0.000080
1614.768732,0.000300
1614.802830,0.000763
1614.836927,0.000259
1614.871025,0.000212
1614.905123,0.001166
1614.939220,0.001235
1614.973318,0.001073
1615.007416,0.000215
1615.041513,0.000463
1615.075611,0.001656
1615.109709,0.001249
1615.143806,0.000172
1615.177904,-0.001078
1615.212002,-0.002326
1615.246099,-0.002455
1615.280197,-0.001409
1615.314295,-0.001372
1615.348392,-0.002692
1615.382490,-0.002645
1615.416588,-0.000850
1615.450685,-0.001953
1615.484783,0.000143
1615.518881,-0.000253
1615.552978,-0.000193
1615.587076,-0.001573
1615.621174,-0.002286
1615.655271,-0.001246
1615.689369,-0.000238
1615.723467,-0.000233
1615.757564,-0.000548
1615.791662,-0.000948
1615.825760,-0.001568
1615.859857,-0.001121
1615.893955,0.001447
1615.928053,0.001080
1615.962150,0.000727
1615.996248,0.001208
1616.030346,0.001042
1616.064443,0.000893
1616.098541,0.000527
1616.132639,0.000080
1616.166736,-0.000024
1616.200834,0.000518
1616.234932,0.000427
1616.269029,0.000052
1616.303127,0.000364
1616.337225,0.000014
1616.371322,-0.000495
1616.405420,0.000958
1616.439518,0.001432
1616.473615,0.001742
1616.507713,-0.000301
1616.541811,0.000667
1616.575908,0.000666
1616.610006,0.001038
1616.644104,0.001622
1616.678201,0.001849
1616.712299,0.002143
1616.746397,0.001611
1616.780494,0.000203
1616.814592,-0.000365
1616.848690,0.000175
1616.882787,0.000416
1616.916885,0.001148
1616.950983,0.002058
1616.985080,0.002451
1617.019178,0.000549
1617.053276,0.000910
1617.087373,-0.000101
1617.121471,-0.000855
1617.155569,-0.000335
1617.189667,0.000474
1617.223764,0.000422
1617.257862,-0.000210
1617.291960,-0.000317
1617.326057,-0.000110
1617.360155,0.000089
1617.394253,0.001662
1617.428350,0.001879
1617.462448,0.000883
1617.496546,0.001613
1617.530643,0.000874
1617.564741,-0.000228
1617.598839,0.000396
1617.632936,-0.000575
1617.667034,-0.000154
1617.701132,-0.000073
1617.735229,-0.000148
1617.769327,-0.000111
1617.803425,-0.000210
1617.837522,0.000632
1617.871620,0.001624
1617.905718,0.000120
1617.939815,0.000013
1617.973913,-0.000956
1618.008011,0.000099
1618.042108,-0.000394
1618.076206,-0.001417
1618.110304,-0.001219
1618.144401,-0.001773
1618.178499,-0.002687
1618.212597,-0.002898
1618.246694,-0.002032
1618.280792,-0.000719
1618.314890,-0.000482
1618.348987,-0.001204
1618.383085,-0.001518
1618.417183,-0.001062
1618.451280,-0.000583
1618.485378,-0.001072
1618.519476,-0.000997
1618.553573,-0.000460
1618.587671,-0.002075
1618.621769,-0.001163
1618.655866,-0.000691
1618.689964,0.000057
1618.724062,-0.000231
1618.758159,-0.001330
1618.792257,-0.000520
1618.826355,0.000518
1618.860452,0.000134
1618.894550,-0.000515
1618.928648,-0.000945
1618.962745,-0.001663
1618.996843,-0.001431
1619.030941,-0.000737
1619.065038,-0.002403
1619.099136,-0.002099
1619.133234,-0.000389
1619.167331,-0.000891
1619.201429,-0.001557
1619.235527,-0.000584
1619.269624,-0.001728
1619.303722,0.000024
1619.337820,-0.000398
1619.371917,-0.000759
1619.406015,-0.001074
1619.440113,-0.002017
1619.474210,-0.001853
1619.508308,-0.000557
1619.542406,-0.000366
1619.576503,-0.000591
1619.610601,0.000207
1619.644699,0.000727
1619.678796,0.000891
1619.712894,0.001169
1619.746992,0.000926
1619.781089,0.000960
1619.815187,0.001323
1619.849285,0.001382
1619.883382,0.001778
1619.917480,0.001764
1619.951578,0.001224
1619.985675,0.001280
1620.019773,0.000947
1620.053871,0.000871
1620.087968,0.000597
1620.122066,0.000676
1620.156164,0.002242
1620.190261,0.002080
1620.224359,0.002162
1620.258457,0.002554
1620.292554,0.001515
1620.326652,0.000911
1620.360750,0.001458
1620.394847,0.001467
1620.428945,0.001033
1620.463043,0.000691
1620.497140,0.000215
1620.531238,-0.000473
1620.565336,-0.001337
1620.599433,-0.001101
1620.633531,0.000302
1620.667629,0.000243
1620.701726,0.000362
1620.735824,0.001594
1620.769922,0.000805
1620.804019,0.000646
1620.838117,0.000807
1620.872215,-0.000406
1620.906312,0.000231
1620.940410,-0.001360
1620.974508,-0.001040
1621.008605,-0.001763
1621.042703,-0.000665
1621.076801,-0.000573
1621.110898,-0.000009
1621.144996,-0.000539
1621.179094,-0.000138
1621.213191,-0.000136
1621.247289,0.000081
1621.281387,0.000389
1621.315484,0.000203
1621.349582,-0.001117
1621.383680,-0.001814
1621.417777,-0.001148
1621.451875,-0.001082
1621.485973,-0.000990
1621.520070,-0.001312
1621.554168,-0.001335
1621.588266,-0.001425
1621.622363,-0.002069
1621.656461,-0.001379
1621.690559,0.000574
1621.724656,-0.000403
1621.758754,-0.002439
1621.792852,-0.000808
1621.826949,-0.001128
1621.861047,-0.001195
1621.895145,-0.002042
1621.929242,-0.002430
1621.963340,-0.002851
1621.997438,-0.001430
1622.031535,-0.000629
1622.065633,-0.001925
1622.099731,-0.001411
1622.133828,-0.001765
1622.167926,-0.002216
1622.202024,-0.000983
1622.236121,0.000218
1622.270219,-0.000755
1622.304317,-0.000790
1622.338414,-0.002088
1622.372512,-0.001890
1622.406610,-0.002039
1622.440707,-0.001838
1622.474805,-0.000884
1622.508903,0.000167
1622.543000,0.000244
1622.577098,-0.000382
1622.611196,-0.000349
1622.645293,0.000087
1622.679391,-0.000479
1622.713489,-0.000485
1622.747586,-0.000455
1622.781684,-0.000473
1622.815782,-0.000862
1622.849879,0.000714
1622.883977,0.001156
1622.918075,0.000548
1622.952172,0.001327
1622.986270,0.000829
1623.020368,0.000875
1623.054466,0.000883
1623.088563,0.001716
1623.122661,0.000211
1623.156759,0.000283
1623.190856,0.000691
1623.224954,0.000608
1623.259052,0.001070
1623.293149,0.002461
1623.327247,0.002211
1623.361345,0.002140
1623.395442,0.001476
1623.429540,0.000682
1623.463638,-0.000104
1623.497735,-0.001233
1623.531833,-0.000824
1623.565931,-0.000851
1623.600028,-0.000840
1623.634126,-0.000855
1623.668224,-0.000042
1623.702321,-0.000946
1623.736419,-0.000654
1623.770517,-0.001166
1623.804614,-0.000885
1623.838712,0.000287
1623.872810,-0.000036
1623.906907,-0.000590
1623.941005,0.000101
1623.975103,-0.000026
1624.009200,-0.000328
1624.043298,0.000241
1624.077396,-0.001243
1624.111493,0.000318
1624.145591,0.000030
1624.179689,0.002100
1624.213786,0.002418
1624.247884,0.000948
1624.281982,-0.000124
1624.316079,0.000017
1624.350177,0.000425
1624.384275,-0.000026
1624.418372,-0.000316
1624.452470,-0.000830
1624.486568,-0.001409
1624.520665,-0.000012
1624.554763,0.000155
1624.588861,-0.001070
1624.622958,-0.001134
1624.657056,-0.001872
1624.691154,-0.002310
1624.725251,-0.001904
1624.759349,-0.001753
1624.793447,-0.001699
1624.827544,-0.001391
1624.861642,-0.001188
1624.895740,-0.001031
1624.929837,-0.001818
1624.963935,-0.002270
1624.998033,-0.002525
1625.032130,-0.001159
1625.066228,-0.001879
1625.100326,-0.001997
1625.134423,-0.002139
1625.168521,-0.001555
1625.202619,-0.002001
1625.236716,-0.001506
1625.270814,-0.002081
1625.304912,-0.001498
1625.339009,-0.001904
1625.373107,-0.000967
1625.407205,0.000308
1625.441302,-0.000084
1625.475400,-0.000779
1625.509498,-0.000656
1625.543595,-0.001580
1625.577693,-0.000251
1625.611791,-0.000141
1625.645888,-0.000327
1625.679986,-0.001440
1625.714084,-0.001464
1625.748181,-0.001412
1625.782279,-0.000559
1625.816377,0.000085
1625.850474,0.000954
1625.884572,0.000247
1625.918670,-0.000914
1625.952767,-0.001478
1625.986865,-0.002039
1626.020963,-0.001253
1626.055060,-0.001453
1626.089158,-0.002705
1626.123256,-0.001509
1626.157353,-0.001470
1626.191451,-0.001723
1626.225549,-0.000498
1626.259646,0.000249
1626.293744,0.001423
1626.327842,0.001764
1626.361939,0.002632
1626.396037,0.002392
1626.430135,0.002625
1626.464232,0.001637
1626.498330,0.001604
1626.532428,0.002224
1626.566525,0.000854
1626.600623,0.001855
1626.634721,0.000837
1626.668818,0.001402
1626.702916,0.002328
1626.737014,0.003380
1626.771111,0.003616
1626.805209,0.002895
1626.839307,0.002500
1626.873404,0.002259
1626.907502,0.001477
1626.941600,0.000834
1626.975697,0.001850
1627.009795,0.000497
1627.043893,-0.000936
1627.077990,-0.000271
1627.112088,0.000858
1627.146186,-0.000190
1627.180283,-0.000162
1627.214381,0.000086
1627.248479,0.001330
1627.282576,0.001181
1627.316674,0.000056
1627.350772,-0.000259
1627.384869,-0.000853
1627.418967,-0.000576
1627.453065,-0.001841
1627.487162,-0.001146
1627.521260,0.001455
1627.555358,-0.000991
1627.589455,-0.001739
1627.623553,0.000261
1627.657651,-0.000730
1627.691748,-0.000744
1627.725846,-0.000462
1627.759944,0.000067
1627.794041,0.000449
1627.828139,-0.002532
1627.862237,-0.001403
1627.896334,-0.000261
1627.930432,0.000300
1627.964530,0.000721
1627.998627,-0.000047
1628.032725,-0.000091
1628.066823,0.000293
1628.100920,0.001674
1628.135018,0.000139
1628.169116,0.000132
1628.203213,-0.000746
1628.237311,-0.001028
1628.271409,-0.000718
1628.305506,-0.001527
1628.339604,-0.002162
1628.373702,-0.002031
1628.407799,-0.001633
1628.441897,-0.001178
1628.475995,-0.000894
1628.510092,-0.000910
1628.544190,-0.000580
1628.578288,0.000100
1628.612385,-0.000483
1628.646483,0.000140
1628.680581,0.001254
1628.714678,-0.000508
1628.748776,-0.000063
1628.782874,-0.002299
1628.816971,-0.001051
1628.851069,0.000014
1628.885167,0.000458
1628.919265,0.001055
1628.953362,0.000905
1628.987460,0.000540
1629.021558,0.000626
1629.055655,-0.000325
1629.089753,-0.000976
1629.123851,-0.000100
1629.157948,0.000444
1629.192046,-0.000133
1629.226144,-0.000700
1629.260241,-0.001119
1629.294339,-0.000898
1629.328437,0.001115
1629.362534,0.000330
1629.396632,0.002286
1629.430730,0.000816
1629.464827,0.000911
1629.498925,0.001236
1629.533023,0.000718
1629.567120,0.001470
1629.601218,0.001366
1629.635316,0.000618
1629.669413,0.001167
1629.703511,0.000282
1629.737609,0.000783
1629.771706,-0.000151
1629.805804,-0.000299
1629.839902,0.000214
1629.873999,-0.000014
1629.908097,0.000099
1629.942195,-0.000828
1629.976292,0.000699
1630.010390,0.000322
1630.044488,-0.000664
1630.078585,0.000080
1630.112683,-0.000765
1630.146781,0.000146
1630.180878,-0.000066
1630.214976,0.000091
1630.249074,-0.000966
1630.283171,-0.000227
1630.317269,-0.000088
1630.351367,0.000903
1630.385464,-0.000603
1630.419562,-0.001416
1630.453660,-0.000242
1630.487757,0.000765
1630.521855,0.000699
1630.555953,0.001169
1630.590050,0.001609
1630.624148,0.002225
1630.658246,0.000788
1630.692343,0.000839
1630.726441,-0.000453
1630.760539,0.001987
1630.794636,0.001585
1630.828734,-0.001260
1630.862832,-0.001678
1630.896929,-0.001648
1630.931027,-0.001589
1630.965125,-0.001250
1630.999222,-0.001472
1631.033320,-0.000677
1631.067418,-0.000643
1631.101515,-0.001109
1631.135613,-0.001571
1631.169711,-0.001192
1631.203808,-0.001447
1631.237906,-0.000953
1631.272004,-0.000604
1631.306101,-0.001881
1631.340199,-0.001480
1631.374297,-0.001882
1631.408394,-0.000886
1631.442492,-0.000394
1631.476590,0.000084
1631.510687,-0.000295
1631.544785,-0.000534
1631.578883,-0.000682
1631.612980,-0.001372
1631.647078,0.000193
1631.681176,-0.000274
1631.715273,0.000062
1631.749371,-0.000070
1631.783469,0.000302
1631.817566,0.000405
1631.851664,0.000804
1631.885762,0.000626
1631.919859,0.003396
1631.953957,0.001560
1631.988055,0.000765
1632.022152,0.000298
1632.056250,0.000096
1632.090348,-0.000592
1632.124445,-0.001433
1632.158543,-0.000825
1632.192641,-0.000187
1632.226738,0.000845
1632.260836,0.001037
1632.294934,0.000568
1632.329031,0.000906
1632.363129,0.000926
1632.397227,0.000880
1632.431324,0.001549
1632.465422,0.001631
1632.499520,0.000829
1632.533617,0.000174
1632.567715,-0.001326
1632.601813,-0.002037
1632.635910,-0.001053
1632.670008,-0.000490
1632.704106,-0.000739
1632.738203,0.000415
1632.772301,0.001468
1632.806399,0.001239
1632.840496,0.000291
1632.874594,0.000669
1632.908692,0.000965
1632.942789,0.000716
1632.976887,0.001528
1633.010985,0.000927
1633.045082,0.000247
1633.079180,0.000993
1633.113278,0.000831
1633.147375,0.001505
1633.181473,0.001524
1633.215571,0.002207
1633.249668,0.001992
1633.283766,0.001304
1633.317864,0.001431
1633.351961,0.001727
1633.386059,0.000508
1633.420157,0.000702
1633.454254,0.001882
1633.488352,0.000665
1633.522450,0.000251
1633.556547,0.000612
1633.590645,-0.001517
1633.624743,0.000026
1633.658840,0.000550
1633.692938,0.000436
1633.727036,0.000195
1633.761133,-0.000289
1633.795231,-0.000294
1633.829329,-0.000763
1633.863426,-0.001730
1633.897524,-0.002387
1633.931622,-0.001692
1633.965719,-0.001190
1633.999817,0.000236
1634.033915,0.000380
1634.068012,0.000442
1634.102110,0.000490
1634.136208,0.000159
1634.170305,0.000012
1634.204403,0.000028
1634.238501,-0.000733
1634.272598,-0.000686
1634.306696,-0.001076
1634.340794,-0.002017
1634.374891,-0.002506
1634.408989,-0.000999
1634.443087,0.000269
1634.477184,0.000443
1634.511282,-0.000068
1634.545380,-0.000177
1634.579477,-0.000705
1634.613575,0.000570
1634.647673,0.000460
1634.681770,-0.000789
1634.715868,-0.000373
1634.749966,0.000280
1634.784063,-0.001100
1634.818161,0.000317
1634.852259,-0.000308
1634.886357,0.000482
1634.920454,0.000465
1634.954552,-0.000019
1634.988650,-0.000518
1635.022747,-0.000709
1635.056845,-0.001265
1635.090943,-0.000325
1635.125040,0.000322
1635.159138,0.000253
1635.193236,0.000214
1635.227333,0.001113
1635.261431,-0.000207
1635.295529,0.000054
1635.329626,-0.000575
1635.363724,-0.000217
1635.397822,-0.001024
1635.431919,-0.001373
1635.466017,-0.000984
1635.500115,-0.000938
1635.534212,-0.001116
1635.568310,-0.000769
1635.602408,-0.000157
1635.636505,-0.000697
1635.670603,-0.000559
1635.704701,-0.001827
1635.738798,-0.002417
1635.772896,-0.001627
1635.806994,-0.000871
1635.841091,-0.001171
1635.875189,-0.000953
1635.909287,-0.000776
1635.943384,-0.001545
1635.977482,0.000148
1636.011580,-0.000446
1636.045677,-0.000802
1636.079775,-0.000499
1636.113873,0.000565
1636.147970,-0.000594
1636.182068,-0.000670
1636.216166,-0.000143
1636.250263,-0.000239
1636.284361,-0.000376
1636.318459,-0.000002
1636.352556,-0.000194
1636.386654,0.000890
1636.420752,0.001018
1636.454849,0.000600
1636.488947,-0.000411
1636.523045,0.000329
1636.557142,-0.000649
1636.591240,-0.000197
1636.625338,0.000157
1636.659435,-0.001531
1636.693533,-0.000801
1636.727631,0.000302
1636.761728,0.001020
1636.795826,0.000534
1636.829924,0.001630
1636.864021,0.000924
1636.898119,0.001265
1636.932217,0.001146
1636.966314,0.000197
1637.000412,0.000220
1637.034510,-0.000732
1637.068607,0.000531
1637.102705,-0.000037
1637.136803,-0.000164
1637.170900,-0.000177
1637.204998,0.000945
1637.239096,0.001242
1637.273193,0.000339
1637.307291,0.000093
1637.341389,0.001129
1637.375486,0.001939
1637.409584,0.001915
1637.443682,0.001547
1637.477779,0.001688
1637.511877,0.003648
1637.545975,0.001383
1637.580072,0.000779
1637.614170,0.001185
1637.648268,0.000715
1637.682365,0.001347
1637.716463,0.000077
1637.750561,0.000151
1637.784658,-0.001507
1637.818756,-0.000691
1637.852854,-0.000838
1637.886951,-0.000298
1637.921049,-0.001046
1637.955147,0.001229
1637.989244,0.000096
1638.023342,-0.000149
1638.057440,-0.000137
1638.091537,0.000719
1638.125635,0.000523
1638.159733,-0.000372
1638.193830,-0.000001
1638.227928,-0.000817
1638.262026,-0.001911
1638.296123,-0.000059
1638.330221,0.000437
1638.364319,0.000042
1638.398416,-0.000908
1638.432514,-0.001405
1638.466612,-0.000461
1638.500709,-0.001850
1638.534807,-0.001943
1638.568905,-0.001871
1638.603002,-0.001953
1638.637100,-0.001256
1638.671198,0.000947
1638.705295,0.000238
1638.739393,-0.000054
1638.773491,0.000509
1638.807588,0.000115
1638.841686,0.000022
1638.875784,-0.000875
1638.909881,0.000237
1638.943979,-0.000104
1638.978077,0.000139
1639.012174,0.000916
1639.046272,0.000869
1639.080370,0.001242
1639.114467,-0.000065
1639.148565,0.001478
1639.182663,0.000266
1639.216760,-0.000061
1639.250858,-0.000139
1639.284956,-0.000072
1639.319053,-0.000049
1639.353151,-0.000319
1639.387249,0.001009
1639.421346,0.002028
1639.455444,0.001975
1639.489542,0.001427
1639.523639,0.000756
1639.557737,0.000151
1639.591835,0.000678
1639.625932,0.000177
1639.660030,-0.000577
1639.694128,-0.002047
1639.728225,-0.001481
1639.762323,-0.000989
1639.796421,0.000174
1639.830518,0.000434
1639.864616,0.000136
1639.898714,-0.000791
1639.932811,-0.001330
1639.966909,-0.001338
1640.001007,-0.000137
1640.035104,0.000051
1640.069202,-0.000305
1640.103300,-0.001016
1640.137397,-0.000421
1640.171495,-0.000406
1640.205593,0.000985
1640.239690,-0.000242
1640.273788,0.000632
1640.307886,0.000709
1640.341983,0.000532
1640.376081,0.000653
1640.410179,0.000652
1640.444276,0.000258
1640.478374,0.000840
1640.512472,0.001073
1640.546569,-0.000382
1640.580667,-0.000837
1640.614765,0.000218
1640.648862,0.001808
1640.682960,0.001198
1640.717058,-0.000065
1640.751156,-0.000222
1640.785253,-0.000400
1640.819351,-0.000935
1640.853449,-0.001420
1640.887546,-0.001040
1640.921644,-0.001917
1640.955742,-0.002386
1640.989839,0.000533
1641.023937,0.000555
1641.058035,0.001078
1641.092132,0.001470
1641.126230,0.001254
1641.160328,0.001235
1641.194425,0.000810
1641.228523,0.000761
1641.262621,0.000767
1641.296718,-0.000440
1641.330816,-0.000278
1641.364914,-0.000084
1641.399011,-0.000156
1641.433109,0.000762
1641.467207,0.001829
1641.501304,0.003368
1641.535402,0.001877
1641.569500,-0.000003
1641.603597,0.000813
1641.637695,0.000093
1641.671793,0.000786
1641.705890,0.001383
1641.739988,0.001700
1641.774086,0.000020
1641.808183,0.000937
1641.842281,0.001528
1641.876379,0.000197
1641.910476,0.000293
1641.944574,0.001432
1641.978672,0.001878
1642.012769,0.000045
1642.046867,-0.000658
1642.080965,-0.000980
1642.115062,-0.001630
1642.149160,-0.001336
1642.183258,-0.002061
1642.217355,-0.002554
1642.251453,-0.002694
1642.285551,-0.001448
1642.319648,-0.000043
1642.353746,0.000064
1642.387844,-0.000981
1642.421941,-0.001406
1642.456039,-0.001466
1642.490137,-0.001629
1642.524234,-0.000712
1642.558332,-0.001061
1642.592430,-0.000031
1642.626527,-0.000830
1642.660625,-0.000829
1642.694723,-0.000487
1642.728820,0.000108
1642.762918,0.000570
1642.797016,0.000259
1642.831113,0.000602
1642.865211,-0.000320
1642.899309,-0.000913
1642.933406,0.000102
1642.967504,0.000285
1643.001602,0.000620
1643.035699,0.000383
1643.069797,0.000123
1643.103895,-0.000693
1643.137992,0.000083
1643.172090,0.000796
1643.206188,0.001133
