Reference detector [V],Primary detector [V]
2.857256,0.001236
3.536993,-0.000314
4.166461,0.000352
4.701586,0.000515
5.077611,-0.000231
5.271745,0.000719
5.266147,-0.000470
5.056667,-0.000561
4.666445,-0.000620
4.133385,0.000160
3.498938,0.000619
2.820052,0.001161
2.143843,0.000648
1.541061,0.001715
1.053615,0.000695
0.724762,0.001820
0.584702,0.001469
0.642844,0.001613
0.894003,0.000541
1.320983,-0.001053
1.860162,-0.000616
2.527011,-0.000493
3.201713,0.000375
3.874028,0.000061
4.455681,0.001334
4.918618,-0.000530
5.203716,0.000175
5.294722,-0.000923
5.185844,0.001443
4.879716,0.000533
4.413946,0.000442
3.823743,0.000707
3.151117,-0.000071
2.459478,-0.000166
1.808211,-0.000285
1.246069,0.001122
0.840676,0.001009
0.618270,0.001363
0.595984,0.000724
0.776748,0.001745
1.143345,0.001753
1.655012,0.000367
2.298109,0.002841
2.984012,0.001595
3.669646,0.003346
4.289336,0.000638
4.797637,0.000099
5.141063,0.001732
5.288822,0.000925
5.233834,0.000351
4.981527,-0.000724
4.546694,-0.000330
3.978354,0.000145
3.316760,-0.000231
2.619963,-0.001037
1.961423,0.000744
1.371694,-0.000312
0.933002,-0.000443
0.659341,0.001419
0.581820,0.000834
0.705682,0.000330
1.009037,-0.000725
1.477003,0.000516
2.090120,-0.000014
2.754440,0.000442
3.447164,0.001233
4.080344,-0.000572
4.617489,0.000108
5.026760,0.000204
5.252262,-0.001004
5.281323,-0.000844
5.115900,0.000757
4.766849,-0.000202
4.268693,-0.001869
3.652780,-0.000680
2.982856,-0.000284
2.303836,-0.000511
1.688199,-0.000519
1.169541,-0.000742
0.795117,-0.000343
0.602590,-0.000288
0.608097,-0.001198
0.804558,-0.001769
1.179744,-0.000891
1.709822,0.001018
2.345978,0.000859
3.015388,0.001126
3.683758,-0.000870
4.290458,0.000344
4.791363,-0.000231
5.132301,0.000722
5.287747,-0.000137
5.241306,0.001445
5.003367,0.000996
4.588779,0.000916
4.040433,-0.000777
3.402669,-0.001311
2.712315,-0.000234
2.053597,-0.000496
1.466431,-0.000753
0.998211,-0.000630
0.695049,-0.001183
0.580433,-0.001016
0.660238,-0.000792
0.933449,0.000351
1.368213,0.000963
1.931361,0.000906
2.576349,-0.000342
3.246101,-0.000857
3.891984,-0.000325
4.471968,-0.001401
4.919361,0.001727
5.198091,-0.000159
5.294653,-0.000943
5.200752,-0.001059
4.921620,-0.000667
4.476643,-0.000761
3.911148,0.001556
3.261508,0.001468
2.600548,0.003638
1.952295,0.002300
1.393576,0.002692
0.956101,0.001955
0.675584,0.001848
0.578795,0.000186
0.672737,0.001515
0.953545,0.001847
1.404911,-0.000271
1.983740,0.000558
2.627950,0.000202
3.299567,0.001762
3.953979,0.001932
4.513546,0.001334
4.953592,-0.000072
5.217845,0.000502
5.293823,-0.000563
5.170362,0.000150
4.862482,-0.000452
4.396335,-0.000088
3.812066,-0.000076
3.147343,-0.001662
2.470468,-0.000549
1.833739,-0.000050
1.277847,0.000309
0.871034,0.001350
0.632007,0.000571
0.586547,0.000240
0.734135,0.000146
1.076406,-0.000975
1.564832,-0.000123
2.161218,-0.000221
2.842057,-0.000769
3.521415,-0.001536
4.154447,-0.001780
4.681296,-0.000353
5.065682,0.000386
5.267570,-0.000265
5.273919,0.001031
5.082854,0.001643
4.713470,0.001518
4.196131,0.000514
3.580314,0.000202
2.903303,0.000206
2.223915,-0.000210
1.614848,-0.001222
1.106276,-0.001388
0.755443,-0.001299
0.591267,-0.000575
0.625113,-0.001581
0.859544,-0.001492
1.265110,0.001028
1.812318,-0.001331
2.460084,-0.000087
3.150665,0.000108
3.827019,-0.000339
4.420924,0.000388
4.892196,-0.000730
5.190426,-0.001636
5.294714,0.000902
5.188535,-0.000911
4.886695,-0.000495
4.420862,-0.000324
3.817791,0.000956
3.141550,0.001120
2.443280,0.000880
1.789805,0.000060
1.224254,0.000574
0.827279,-0.000497
0.612057,0.002043
0.602741,0.000779
0.796612,0.000827
1.184987,0.000765
1.722247,0.000050
2.373649,0.001465
3.086065,0.001976
3.770868,0.001180
4.390161,0.001968
4.881495,0.002416
5.190685,0.001395
5.294024,0.001875
5.183629,0.000678
4.870964,0.001119
4.384501,0.001347
3.757169,-0.000853
3.067009,-0.000249
2.357965,-0.000423
1.695347,0.002023
1.149217,0.000231
0.773267,0.001137
0.593036,0.000802
0.629514,0.002241
0.882245,-0.000296
1.328794,0.001045
1.917716,-0.000331
2.596076,-0.000320
3.308358,-0.001457
4.000171,0.000248
4.581964,0.000559
5.015512,0.000061
5.252304,-0.000682
5.274609,-0.000137
5.076417,0.001751
4.682478,0.001775
4.118647,0.000888
3.451249,0.001158
2.720925,0.001510
2.012723,0.000800
1.386273,0.000862
0.913967,0.001729
0.642072,-0.000158
0.590432,0.000046
0.766911,0.000082
1.149932,-0.000754
1.707468,0.000048
2.392480,-0.000157
3.109881,0.000063
3.820000,0.002161
4.455800,0.000140
4.942531,0.001798
5.226413,0.002481
5.287344,0.001825
5.121739,0.001530
4.738132,0.000831
4.191635,0.000127
3.511468,0.000247
2.772614,-0.000959
2.054086,-0.001019
1.427596,0.000403
0.937022,-0.000149
0.651018,0.001012
0.587546,-0.000386
0.756141,-0.000875
1.128935,-0.000770
1.679908,-0.000539
2.363252,0.000109
3.091249,-0.000201
3.802278,-0.001339
4.435211,-0.000930
4.928279,-0.000839
5.218767,-0.000436
5.289547,0.000180
5.127349,0.000368
4.753943,0.001174
4.201845,0.000238
3.528723,0.000352
2.811107,0.000226
2.094863,0.000536
1.459644,0.000000
0.963784,0.000846
0.661939,-0.000815
0.583777,0.000769
0.731721,0.001524
1.095373,-0.000121
1.644422,0.000276
2.303510,0.002987
3.033009,0.002814
3.748757,0.001473
4.391809,0.001890
4.897817,-0.000596
5.204818,-0.000146
5.292355,0.001048
5.150551,-0.000101
4.793884,-0.000111
4.260673,0.000339
3.598544,-0.000348
2.869057,-0.001909
2.150723,-0.001425
1.502295,-0.000067
0.999705,0.000625
0.683497,-0.000416
0.582469,0.000978
0.706523,0.001489
1.050199,0.000756
1.572245,0.000421
2.237710,0.000484
2.952741,0.000635
3.676781,-0.000030
4.323488,0.000005
4.844227,0.002087
5.176961,-0.000100
5.295159,-0.000219
5.190025,0.001426
4.872115,0.000808
4.376068,0.001628
3.740354,0.000051
3.022117,-0.000434
2.313473,0.000010
1.657608,0.001426
1.127346,-0.000410
0.754238,-0.000889
0.588064,0.000151
0.643569,-0.000066
0.919171,-0.000963
1.381669,0.000150
1.976436,0.001193
2.669021,0.002087
3.412353,0.000246
4.077871,0.000002
4.641982,-0.000302
5.051450,0.000722
5.268960,0.000130
5.264622,0.001133
5.038376,0.000609
4.628433,-0.001137
4.053129,-0.001332
3.365319,-0.000331
2.655341,0.000085
1.968678,0.000627
1.369352,0.000670
0.908709,0.000915
0.637904,0.000746
0.588615,-0.000673
0.755286,0.000018
1.132440,-0.000941
1.668728,0.000612
2.328090,0.000142
3.047089,-0.000041
3.750615,0.000109
4.386333,0.000593
4.875948,-0.000517
5.193325,0.000846
5.294651,0.000905
5.167957,0.001507
4.837327,0.001310
4.329609,0.002552
3.700377,0.001825
2.985177,0.000808
2.270767,0.000978
1.637969,-0.000170
1.102395,0.000890
0.743563,0.001495
0.585719,0.000562
0.646473,0.000920
0.922734,0.000563
1.382487,0.001522
1.978133,-0.000131
